게시물ID,제목,게시일,원래 카테고리,규칙 기반 주제 분류,URL,추출본문 문자수,본문 이미지 요소수,본문 확인
223129762989,[수학의기술][은행사거리점] 알짜배기 수업이 가득한 2023 하계 방학 특강 안내!,2023. 6. 15.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/223129762989,2764,21,추출
223126755385,[수학의기술] 2023년 1학기 고등부 중간고사 실적!,2023. 6. 12.,놀라운 수기성과,학습성과·후기,https://blog.naver.com/skills_in_math2/223126755385,1078,8,추출
223118778620,[수학의기술][은행사거리점] 2023년 1학기 중등부 중간고사 실적!,2023. 6. 2.,놀라운 수기성과,학습성과·후기,https://blog.naver.com/skills_in_math2/223118778620,1290,13,추출
223116875769,[수학의기술][은행사거리점] 중등 수학 자동채점 시스템,2023. 5. 31.,소개,소개·공지·기타,https://blog.naver.com/skills_in_math2/223116875769,1240,8,추출
223105467765,[수학의기술][은행사거리점]2023 상명중학교 3학년 1학기 중간고사 주요유형분석,2023. 5. 21.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/223105467765,1076,5,추출
223105461197,[수학의기술][은행사거리점]2023 을지중학교 3학년 1학기 중간고사 주요유형분석,2023. 5. 20.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/223105461197,1018,6,추출
223103966907,[수학의기술][은행사거리점]2023 불암중학교 2학년 1학기 중간고사 주요유형분석,2023. 5. 19.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/223103966907,845,6,추출
223103962264,[수학의기술][은행사거리점]2023 상명중학교 2학년 1학기 중간고사 주요유형분석,2023. 5. 18.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/223103962264,1039,7,추출
223103954560,[수학의기술][은행사거리점]2023 을지중학교 2학년 1학기 중간고사 주요유형분석,2023. 5. 17.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/223103954560,1056,7,추출
223103651611,[수학의기술][은행사거리점]2023 불암중학교 3학년 1학기 중간고사 분석,2023. 5. 16.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/223103651611,755,6,추출
223000633250,"[중계동 수학학원] 대학 입학금 폐지, 학생 입학준비금 지급 소식!",2023. 1. 31.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/223000633250,1126,6,추출
222985892315,[중계동 수학학원] 플래너에 적어두면 좋은 공부 자극 문구 3탄!!,2023. 1. 16.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222985892315,540,3,추출
222972790988,"[중계동 수학학원] 2023 고교학점제 부분 도입, 고교학점제란?",2023. 1. 2.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222972790988,1598,11,추출
222970109413,[중계동 수학학원] 2023 동계 특강 안내!,2022. 12. 30.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/222970109413,1694,7,추출
222960041660,"[중계동 수학학원] 중1, 겨울방학에 수학 공부할 때 명심할 두 가지!!",2022. 12. 19.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222960041660,1439,6,추출
222953411445,[중계동 수학학원] 대입 정보는 어디서!? 학생들을 위한 입시정보사이트 '어디가',2022. 12. 12.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222953411445,854,10,추출
222949765855,[중계동 수학학원] 수학의기술 수강생의 연세대학교 수시 합격 !,2022. 12. 8.,놀라운 수기성과,학습성과·후기,https://blog.naver.com/skills_in_math2/222949765855,851,10,추출
222934427102,[중계동 수학학원] 신청폭주! 문의폭주! 고1 설명회 현장을 공개합니다~!!,2022. 11. 21.,타지점소식,모집·개강,https://blog.naver.com/skills_in_math2/222934427102,1779,21,추출
222929298816,[중계동 수학학원] 시험 전에 보면 점수 지키는 실수 줄이는 방법,2022. 11. 15.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222929298816,1632,4,추출
222922176692,[중계동 수학학원] 플래너에 적어두면 좋은 공부자극 문구 2탄!,2022. 11. 7.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222922176692,644,2,추출
222915881143,[중계동 수학학원] 학생들을 위한 무료진로검사!,2022. 10. 31.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222915881143,1443,11,추출
222908931619,[중계동 수학학원] 수학 세특(세부능력 및 특기사항)도서 추천,2022. 10. 24.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222908931619,1713,11,추출
222903800405,[중계동 수학학원] 커피는 이제 그만!! 공부할 때 마시면 좋은 차,2022. 10. 18.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222903800405,810,9,추출
222891547927,[중계동 수학학원] 시험 끝나고 무조건 해야할 일,2022. 10. 4.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222891547927,1761,11,추출
222884450878,[중계동 수학학원] 고3의 수능 수학 준비사항,2022. 9. 26.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222884450878,997,7,추출
222878633874,[중계동 수학학원] 22학년도 연세대학교 정시등급 커트라인 연세대 정시컷!,2022. 9. 19.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/222878633874,4572,11,추출
222861132796,[중계동 수학학원] 22학년도 연세대학교 수시등급 커트라인 연세대 수시컷!,2022. 8. 29.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/222861132796,661,12,추출
222855215316,[중계동 수학학원]22학년도 고려대학교 정시등급 커트라인 고려대 정시컷!,2022. 8. 22.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/222855215316,887,21,추출
222843486829,[중계동 수학학원]22학년도 고려대학교 수시등급 커트라인 고려대 수시컷! 학생부종합전형편,2022. 8. 9.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/222843486829,3655,12,추출
222836658170,[중계동 수학학원]22학년도 서울대학교 정시등급 커트라인 서울대 정시컷!,2022. 8. 1.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/222836658170,1087,16,추출
222828151378,[중계동 수학학원]22학년도 서울대학교 수시등급 커트라인 서울대 수시컷!,2022. 7. 25.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/222828151378,5256,13,추출
222817448008,[수학의기술]중계동 수학학원 중등 수학 문제집 추천!!,2022. 7. 18.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222817448008,1430,16,추출
222807708046,[중계동 수학학원] 자기주도학습에 관하여..,2022. 7. 11.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222807708046,1402,6,추출
222800001065,[중계동 수학학원] 시간관리 끝판왕이 되자!,2022. 7. 4.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222800001065,1637,13,추출
222794908725,[중계동 수학학원]수학의기술 22년 하계특강 OPEN!!,2022. 6. 30.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/222794908725,1126,9,추출
222790539623,[중계동 수학학원] 플래너에 적기 좋은 공부자극 문구!,2022. 6. 27.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222790539623,747,11,추출
222781403400,[중계동 수학학원]수학의기술 기말고사 대비 꿀팁 대방출!!,2022. 6. 20.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222781403400,2039,16,추출
222762037498,[중계동 수학학원]수학의기술 6월 모의평가를 위해 뭘 해야할지 알려드립니다!,2022. 6. 6.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222762037498,1234,10,추출
222752254783,[중계동 수학학원]22년 중등 1학기 수학의기술 중간고사 성과 공개!!,2022. 5. 30.,놀라운 수기성과,학습성과·후기,https://blog.naver.com/skills_in_math2/222752254783,748,7,추출
222646454776,[중계동 수학학원]21학년도 연세대학교 정시등급 커트라인 연세대 정시컷!,2022. 2. 13.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/222646454776,6321,1,추출
222590477704,[수학의기술]중계동 수학학원 22년 겨울방학 동계특강 안내,2021. 12. 8.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/222590477704,1351,11,추출
222485766916,[중계동 수학학원] 영신여고 예상 적중!! 21년 1학기 수학의기술 고등부 1학기  실적!!,2021. 8. 27.,놀라운 수기성과,학습성과·후기,https://blog.naver.com/skills_in_math2/222485766916,1050,9,추출
222343791476,[중계동 수학학원]21년 전국연합학력평가 전국모의고사 일정 및 시험출제범위  모의고사 등,2021. 5. 9.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/222343791476,524,31,추출
222244178000,[중계동 수학학원][고급경시반]필즈수학_초급(상) 개강소식!,2021. 2. 15.,수학의기술 상위 카테고리,모집·개강,https://blog.naver.com/skills_in_math2/222244178000,920,8,추출
222215444064,[중고등방학특강] 중계동 수학학원 수학의기술 은행사거리점 언택트 방특! 역시 철.벽.관.리,2021. 1. 21.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/222215444064,1811,29,추출
222197477980,[중계동 수학학원]21학년도 정시 대비 작년도 대학별 커트라인 공개,2021. 1. 5.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/222197477980,1424,6,추출
222195848319,[1/6~1/17]중계동 수학학원 수학의기술 오프라인_알파클래스 오픈!,2021. 1. 4.,이벤트,이벤트·행사,https://blog.naver.com/skills_in_math2/222195848319,1786,7,추출
222177870539,[중계동 수학학원] 수학의 기술 온라인 입학 레벨테스트 런칭,2020. 12. 18.,카테고리 7(현재 메뉴명 미확인),소개·공지·기타,https://blog.naver.com/skills_in_math2/222177870539,395,10,추출
222172807331,[중고등온라인수업]온라인이 더 철저해도 되는거야?! 고퀄리티 중계동 수학학원 온라인 수업 by 수학의기술,2020. 12. 14.,카테고리 7(현재 메뉴명 미확인),수업·학습관리,https://blog.naver.com/skills_in_math2/222172807331,1491,17,추출
222172781106,[공유] 이게 제대로 된 온라인 수업이지~ 중계동 초등수학 온라인도 오프라인도 No.1 !!,2020. 12. 14.,수학의기술 상위 카테고리,수업·학습관리,https://blog.naver.com/skills_in_math2/222172781106,0,0,공유 글 본문 미추출
222169547572,[중계동 수학학원]Daily Briefing이란?,2020. 12. 10.,소개,소개·공지·기타,https://blog.naver.com/skills_in_math2/222169547572,811,5,추출
222169051599,[공유] [초등온라인특강] 중계동 수학학원 초등전문관 언택트 수업 오픈!,2020. 12. 10.,교육정보,교육·입시정보,https://blog.naver.com/skills_in_math2/222169051599,0,0,공유 글 본문 미추출
222165302470,[온라인시험대비][온라인직보]중계동 수학학원 중고등 시험대비도 수학의기술!,2020. 12. 7.,카테고리 7(현재 메뉴명 미확인),시험분석·대비,https://blog.naver.com/skills_in_math2/222165302470,821,10,추출
222165277492,[언택트수학][온라인수학학원] 코로나19 거리두기 학원을 못가도 중계동 수학학원 수학의기술!,2020. 12. 7.,카테고리 7(현재 메뉴명 미확인),소개·공지·기타,https://blog.naver.com/skills_in_math2/222165277492,1103,12,추출
222163186019,[중계동 수학학원]20학년도 연세대학교 정시등급 커트라인 연세대 정시컷!,2020. 12. 4.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/222163186019,6369,2,추출
222163174622,[중계동 수학학원]20학년도 고려대학교 정시등급 커트라인 고려대 정시컷!,2020. 12. 4.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/222163174622,4267,2,추출
222112058382,[공유] 수학학원 <수학의 기술> 삼각삼점 추천해요!! - 강북구 삼각산동 미아동 송천동 삼양동,2020. 10. 10.,수학의기술 상위 카테고리,소개·공지·기타,https://blog.naver.com/skills_in_math2/222112058382,0,0,공유 글 본문 미추출
222106862439,[수기이벤트]중계동 수학학원 이벤트참여방법안내드립니다 ^.~,2020. 10. 5.,카테고리 7(현재 메뉴명 미확인),이벤트·행사,https://blog.naver.com/skills_in_math2/222106862439,1424,13,추출
222099916558,[중계동 수학학원]20학년도 고려대학교 수시등급 커트라인 고려대 수시컷! 교과전형편,2020. 9. 26.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/222099916558,2468,2,추출
222098988394,[중계동 수학학원]20학년도 고려대학교 수시등급 커트라인 고려대 수시컷! 학생부종합전형편,2020. 9. 25.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/222098988394,3903,1,추출
222098063248,[중계동 수학학원]20학년도 연세대학교 수시등급 커트라인 연세대 수시컷!,2020. 9. 24.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/222098063248,3671,1,추출
222096992645,[중계동 수학학원]20학년도 재현고등학교 재현고 대입/입시실적,2020. 9. 23.,대입분석,교육·입시정보,https://blog.naver.com/skills_in_math2/222096992645,1311,1,추출
